segmento_id,dia,hora,nivel_congestion,velocidad_kmh,carga_vehicular,construccion_vial,tipo_dia,hora_entrada_est,hora_salida_est,hora_entrada_trab,hora_salida_trab,tipo_vehiculo,ruta_id,orden,paradas_cercanas
9,2025-01-18,13:00,4,28,1035,0,Sábado,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-18,13:00,1,63,297,0,Sábado,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-18,14:00,1,59,320,0,Sábado,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-18,14:00,1,59,320,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-18,14:00,1,57,269,0,Sábado,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-18,14:00,1,64,323,0,Sábado,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-18,14:00,1,64,323,0,Sábado,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-18,14:00,1,58,276,0,Sábado,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-18,14:00,1,56,399,1,Sábado,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-18,14:00,1,61,298,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-18,14:00,1,58,312,0,Sábado,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-18,14:00,1,56,304,0,Sábado,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-18,14:00,1,59,294,0,Sábado,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-18,14:00,1,57,301,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-18,15:00,1,59,293,0,Sábado,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-18,15:00,1,59,293,0,Sábado,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-18,15:00,1,59,325,0,Sábado,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-18,15:00,1,57,271,0,Sábado,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-18,15:00,1,57,271,0,Sábado,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-18,15:00,2,50,561,0,Sábado,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-18,15:00,2,47,501,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-18,15:00,1,55,343,0,Sábado,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-18,15:00,1,61,249,0,Sábado,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-18,15:00,2,54,540,0,Sábado,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-18,15:00,1,61,249,0,Sábado,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-18,15:00,1,60,277,0,Sábado,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-18,16:00,5,19,1354,0,Sábado,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-18,16:00,5,19,1354,0,Sábado,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-18,16:00,5,21,1398,0,Sábado,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-18,16:00,4,28,1112,0,Sábado,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-18,16:00,4,28,1112,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-18,16:00,5,17,1345,0,Sábado,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-18,16:00,4,28,1122,0,Sábado,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-18,16:00,5,17,1421,0,Sábado,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-18,16:00,5,24,1403,0,Sábado,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-18,16:00,5,15,1371,0,Sábado,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-18,16:00,5,20,1426,0,Sábado,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-18,16:00,5,16,1338,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-18,17:00,3,39,821,0,Sábado,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-18,17:00,3,39,821,0,Sábado,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-18,17:00,4,29,1129,0,Sábado,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-18,17:00,5,23,1438,0,Sábado,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-18,17:00,5,23,1438,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-18,17:00,5,24,1509,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-18,17:00,5,20,1445,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-18,17:00,5,21,1441,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-18,17:00,4,30,1085,0,Sábado,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-18,17:00,4,31,1105,0,Sábado,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-18,17:00,4,25,1176,1,Sábado,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-18,17:00,4,34,1161,0,Sábado,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-18,18:00,5,20,1351,0,Sábado,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-18,18:00,5,20,1351,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-18,18:00,3,38,752,0,Sábado,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-18,18:00,4,25,1136,0,Sábado,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-18,18:00,4,25,1136,0,Sábado,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-18,18:00,5,23,1305,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-18,18:00,3,36,761,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-18,18:00,4,27,1180,0,Sábado,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-18,18:00,4,30,1147,0,Sábado,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-18,18:00,5,18,1450,0,Sábado,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-18,18:00,3,36,811,0,Sábado,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-18,18:00,5,17,1433,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-18,19:00,1,58,345,0,Sábado,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-18,19:00,1,58,345,0,Sábado,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-18,19:00,1,55,278,0,Sábado,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-18,19:00,1,64,167,0,Sábado,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-18,19:00,1,64,167,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-18,19:00,1,62,314,0,Sábado,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-18,19:00,1,55,269,0,Sábado,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-18,19:00,1,63,295,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-18,19:00,1,61,360,0,Sábado,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-18,19:00,1,58,313,0,Sábado,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-18,19:00,1,63,291,0,Sábado,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-18,19:00,1,64,296,0,Sábado,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-18,20:00,1,56,215,0,Sábado,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-18,20:00,1,56,215,0,Sábado,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-18,20:00,1,57,365,0,Sábado,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-18,20:00,1,56,308,0,Sábado,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-18,20:00,1,56,308,0,Sábado,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-18,20:00,1,56,259,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-18,20:00,1,62,260,0,Sábado,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-18,20:00,1,61,250,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-18,20:00,2,49,528,0,Sábado,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-18,20:00,1,56,231,1,Sábado,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-18,20:00,2,45,588,0,Sábado,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-18,20:00,1,56,336,0,Sábado,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-18,21:00,1,59,358,0,Sábado,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-18,21:00,1,59,358,0,Sábado,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-18,21:00,1,56,351,0,Sábado,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-18,21:00,1,60,287,0,Sábado,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-18,21:00,1,60,287,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-18,21:00,1,57,305,0,Sábado,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-18,21:00,1,63,274,0,Sábado,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-18,21:00,1,64,252,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-18,21:00,1,61,262,0,Sábado,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-18,21:00,1,63,298,0,Sábado,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-18,21:00,1,63,234,0,Sábado,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-18,21:00,1,59,307,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-18,22:00,1,55,281,0,Sábado,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-18,22:00,1,55,281,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-18,22:00,1,56,227,0,Sábado,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-18,22:00,1,58,267,0,Sábado,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-18,22:00,1,58,267,0,Sábado,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-18,22:00,2,53,483,0,Sábado,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-18,22:00,1,61,273,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-18,22:00,1,55,313,0,Sábado,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-18,22:00,1,62,275,0,Sábado,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-18,22:00,1,61,271,1,Sábado,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-18,22:00,1,57,326,0,Sábado,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-18,22:00,1,56,253,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-18,23:00,1,60,250,0,Sábado,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-18,23:00,1,60,250,0,Sábado,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-18,23:00,1,60,272,0,Sábado,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-18,23:00,1,58,260,0,Sábado,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-18,23:00,1,58,260,0,Sábado,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-18,23:00,1,55,238,0,Sábado,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-18,23:00,1,59,384,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-18,23:00,1,60,323,0,Sábado,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-18,23:00,1,64,248,0,Sábado,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-18,23:00,1,64,301,0,Sábado,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-18,23:00,1,63,236,0,Sábado,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-18,23:00,1,59,273,0,Sábado,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-19,00:00,1,59,278,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-19,00:00,1,59,278,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-19,00:00,2,53,575,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-19,00:00,1,60,264,1,Domingo,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-19,00:00,1,60,264,1,Domingo,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-19,00:00,1,63,358,1,Domingo,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-19,00:00,1,62,306,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-19,00:00,1,59,227,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-19,00:00,1,56,269,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-19,00:00,1,56,238,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-19,00:00,1,64,333,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-19,00:00,1,58,358,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-19,01:00,1,64,142,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-19,01:00,1,64,142,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-19,01:00,1,62,240,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-19,01:00,1,64,291,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-19,01:00,1,64,291,0,Domingo,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-19,01:00,2,54,611,0,Domingo,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-19,01:00,1,59,211,0,Domingo,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-19,01:00,1,64,242,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-19,01:00,2,50,538,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-19,01:00,1,59,293,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-19,01:00,1,56,298,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-19,01:00,1,61,294,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-19,02:00,1,56,173,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-19,02:00,1,56,173,0,Domingo,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-19,02:00,1,60,369,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-19,02:00,1,62,346,1,Domingo,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-19,02:00,1,62,346,1,Domingo,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-19,02:00,1,59,292,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-19,02:00,1,56,342,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-19,02:00,1,62,157,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-19,02:00,1,62,264,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-19,02:00,1,62,278,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-19,02:00,1,62,234,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-19,02:00,1,58,250,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-19,03:00,1,61,213,1,Domingo,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-19,03:00,1,61,213,1,Domingo,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-19,03:00,1,56,228,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-19,03:00,1,59,249,0,Domingo,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-19,03:00,1,59,249,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-19,03:00,1,59,260,0,Domingo,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-19,03:00,1,56,226,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-19,03:00,1,62,328,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-19,03:00,1,56,388,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-19,03:00,1,59,238,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-19,03:00,1,59,292,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-19,03:00,1,59,294,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-19,04:00,1,63,269,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-19,04:00,1,63,269,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-19,04:00,1,62,299,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-19,04:00,2,48,596,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-19,04:00,2,48,596,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-19,04:00,1,62,267,0,Domingo,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-19,04:00,1,61,327,0,Domingo,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-19,04:00,1,59,271,0,Domingo,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-19,04:00,2,50,575,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-19,04:00,2,54,564,1,Domingo,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-19,04:00,2,50,605,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-19,04:00,1,59,331,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-19,05:00,1,59,312,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-19,05:00,1,59,312,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-19,05:00,1,58,246,0,Domingo,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-19,05:00,1,59,310,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-19,05:00,1,59,310,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-19,05:00,1,56,294,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-19,05:00,1,60,300,0,Domingo,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-19,05:00,1,56,201,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-19,05:00,1,55,307,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-19,05:00,2,52,663,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-19,05:00,1,60,261,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-19,05:00,1,63,339,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-19,06:00,3,42,796,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-19,06:00,3,42,796,0,Domingo,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-19,06:00,2,51,537,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-19,06:00,5,19,1430,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-19,06:00,5,19,1430,0,Domingo,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-19,06:00,5,22,1380,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-19,06:00,4,27,1151,1,Domingo,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-19,06:00,4,25,1103,1,Domingo,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-19,06:00,4,26,1183,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-19,06:00,4,25,1045,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-19,06:00,5,20,1373,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-19,06:00,3,37,726,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-19,07:00,2,49,643,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-19,07:00,2,49,643,0,Domingo,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-19,07:00,3,44,812,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-19,07:00,3,39,866,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-19,07:00,3,39,866,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-19,07:00,4,32,1123,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-19,07:00,4,29,1141,0,Domingo,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-19,07:00,4,30,1169,1,Domingo,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-19,07:00,3,35,873,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-19,07:00,3,39,837,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-19,07:00,3,36,957,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-19,07:00,3,40,893,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-19,08:00,3,42,788,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-19,08:00,3,42,788,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-19,08:00,3,39,910,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-19,08:00,3,36,875,0,Domingo,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-19,08:00,3,36,875,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-19,08:00,2,52,496,0,Domingo,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-19,08:00,5,20,1356,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-19,08:00,4,28,1151,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-19,08:00,3,41,852,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-19,08:00,2,51,605,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-19,08:00,4,34,1206,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-19,08:00,2,54,532,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-19,09:00,1,57,315,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-19,09:00,1,57,315,0,Domingo,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-19,09:00,1,62,292,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-19,09:00,1,64,296,0,Domingo,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-19,09:00,1,64,296,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-19,09:00,1,57,338,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-19,09:00,1,63,278,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-19,09:00,1,64,349,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-19,09:00,1,59,245,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-19,09:00,1,57,310,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-19,09:00,2,53,591,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-19,09:00,1,64,266,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-19,10:00,1,60,287,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-19,10:00,1,60,287,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-19,10:00,1,58,339,1,Domingo,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-19,10:00,1,62,301,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-19,10:00,1,62,301,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-19,10:00,1,56,270,0,Domingo,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-19,10:00,1,64,296,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-19,10:00,1,64,320,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-19,10:00,1,60,297,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-19,10:00,1,55,270,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-19,10:00,1,61,275,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-19,10:00,1,62,295,0,Domingo,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-19,11:00,1,60,325,0,Domingo,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-19,11:00,1,60,325,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,3,1.0
